,id,name,lat,lon
716,SRBV3,"Station SRBV3 - Salt River Bay, St. Croix, U.S. Virgin Islands",17.784,-64.762
717,44067,"Station 44067 - Potomac River, Near HWY 301",38.368,-76.996
718,46109,Station 46109 - Port Angeles Buoy,48.123,-123.395
719,46110,Station 46110 - Sequim Buoy,48.115,-123.032
720,46111,Station 46111 - Fort Worden Buoy,48.131,-122.748
721,46112,Station 46112 - Marrowstone Buoy,48.1,-122.73
722,46113,Station 46113 - Poulsbo Buoy,47.73,-122.646
723,21178,Station 21178 - South of Shikoku,33.12,133.62
724,21346,"Station 21346 - 21346 380km East of Iwate, Japan",40.302,146.192
725,21347,"Station 21347 - 21347 320km East of Iwate, Japan",39.601,145.799
726,21348,"Station 21348 - 21348 350km East of Miyagi, Japan",38.816,145.595
727,21595,Station 21595 - Drifter,0,0
728,21597,Station 21597 - Drifter,0,0
729,21598,Station 21598 - Drifter,0,0
730,21600,Station 21600 - Drifter,0,0
731,21636,Station 21636 - Drifter,0,0
732,21637,Station 21637 - Drifter,0,0
733,21640,Station 21640 - Drifter,0,0
734,21707,Station 21707,0,0
735,23020,Station 23020 - Red Sea,22.162,38.5
736,22101,Station 22101,37.23,126.02
737,22102,Station 22102,34.8,125.77
738,22103,Station 22103,34,127.5
739,22104,Station 22104,34.77,128.9
740,22105,Station 22105,37.53,130
741,22106,Station 22106,36.35,129.78
742,22107,Station 22107,33.08,126.03
743,22108,Station 22108,36.25,125.75
744,45026,"Station 45026 - Cook Nuclear Plant Buoy, Stevensville, MI",41.982,-86.619
745,45029,"Station 45029 - Holland Buoy, MI",42.9,-86.272
746,45164,"Station 45164 - Cleveland Buoy, OH",41.732,-81.694
747,45165,"Station 45165 - Toledo Water Intake Buoy, Oregon, OH",41.702,-83.261
748,45168,"Station 45168 - South Haven Buoy, MI",42.397,-86.331
749,45169,"Station 45169 - Lakewood Buoy, OH",41.615,-81.821
750,45176,"Station 45176 - Cleveland Intake Crib Buoy, OH",41.55,-81.765
751,45196,"Station 45196 - Rocky River, OH",41.521,-81.88
752,45197,"Station 45197 - Euclid, OH",41.619,-81.617
753,TWCO1,"Station TWCO1 - Toledo Crib, OH",41.699,-83.259
754,45174,"Station 45174 - Wilmette Buoy, IL",42.135,-87.655
755,BHRC3,"Station BHRC3 - Bridgeport Terminal, CT",41.175,-73.185
756,FWIC3,"Station FWIC3 - Fayerweather Island, CT",41.15,-73.172
757,MISC3,"Station MISC3 - North Middle Sound, CT",41.074,-73.134
758,MISN6,"Station MISN6 - South Middle Sound, NY",41.049,-73.121
759,NCSC3,"Station NCSC3 - North Central Sound, CT",41.099,-73.147
760,NOSC3,"Station NOSC3 - Northern Open Sound, CT",41.125,-73.159
761,OFPN6,"Station OFPN6 - Old Field Island, NY",40.973,-73.083
762,PTJN6,"Station PTJN6 - Port Jefferson, NY",40.948,-73.07
763,SCSN6,"Station SCSN6 - South Central Sound, NY",41.024,-73.108
764,SOSN6,"Station SOSN6 - Southern Open Sound, NY",40.998,-73.095
765,LOPL1,"Station LOPL1 - Louisiana Offshore Oil Port, LA",28.885,-90.025
766,GRBL1,"Station GRBL1 - Grand Isle Blocks, LA / CSI09",29.101,-89.978
767,ILDL1,"Station ILDL1 - Isle Dernieres, LA / CSI05",29.053,-90.533
768,MRSL1,"Station MRSL1 - Marsh Island, LA / CSI03",29.441,-92.061
769,SIPM6,"Station SIPM6 - Ship Island Pass, MS / CSI13",30.267,-89.017
770,SLPL1,"Station SLPL1 - Salt Point, LA / CSI14",29.517,-91.55
771,SPLL1,"Station SPLL1 - South Timbalier Block 52, LA / CSI06",28.867,-90.483
772,LKPL1,"Station LKPL1 - Western Lake Pontchartrain, LA",30.315,-90.281
773,LUML1,"Station LUML1 - LUMCON Marine Center, LA",29.255,-90.664
774,TAML1,"Station TAML1 - Tambour Bay, LA",29.188,-90.665
775,TRBL1,"Station TRBL1 - Terrebonne Bay, LA",29.187,-90.608
776,AJXA2,"Station AJXA2 - Juneau AJ Dock, AK",58.287,-134.398
777,CDXA2,"Station CDXA2 - Cape Decision MXAK, AK",56.001,-134.136
778,ERXA2,"Station ERXA2 - Eldred Rock MXAK, AK",58.971,-135.221
779,GEXA2,"Station GEXA2 - George Island, Alaska",58.212,-136.381
780,GIXA2,"Station GIXA2 - Guard Island, AK",55.446,-131.881
781,GPXA2,"Station GPXA2 - Grave Point, AK",58.062,-134.051
782,GUXA2,"Station GUXA2 - Gustavus Dock, AK",58.408,-135.726
783,HAXA2,"Station HAXA2 - Haines Harbor, AK",59.234,-135.442
784,HMSA2,"Station HMSA2 - Homer Spit, AK",59.602,-151.417
785,ICYA2,"Station ICYA2 - Icy Bay, AK",59.927,-141.359
786,JLXA2,"Station JLXA2 - Juneau Library, AK",58.298,-134.405
787,JMLA2,Station JMLA2 - Juneau AML Dock,58.286,-134.39
788,JNGA2,"Station JNGA2 - Juneau ANG Dock, AK",58.291,-134.394
789,KEXA2,"Station KEXA2 - Ketchikan Harbor, AK",55.352,-131.684
790,LIXA2,"Station LIXA2 - Little Island, AK",58.54,-135.047
791,MIXA2,"Station MIXA2 - Midway Island, AK",57.837,-133.814
792,MRNA2,"Station MRNA2 - Marmion Island, AK",58.198,-134.257
793,MRYA2,"Station MRYA2 - Mary Island, AK",55.099,-131.182
794,MVXA2,"Station MVXA2 - Mendenhall Valley, AK",58.364,-134.606
795,MXXA2,"Station MXXA2 - MXAK Office, AK",58.301,-134.425
796,NKLA2,Station NKLA2 - Nikolski White Alice,52.972,-168.855
797,NKXA2,"Station NKXA2 - Naked Island, AK",58.255,-134.945
798,NLXA2,"Station NLXA2 - Nelson Lagoon, AK",56.005,-161.177
799,PAXA2,"Station PAXA2 - Point Arden, AK",58.159,-134.178
800,PGXA2,Station PGXA2 - Point Gardner,57.016,-134.618
801,PTLA2,"Station PTLA2 - Portland Island, AK",58.346,-134.752
802,RIXA2,"Station RIXA2 - Rocky Island, AK",58.177,-135.052
803,SCXA2,"Station SCXA2 - Scull Island, AK",58.205,-134.646
804,SHXA2,"Station SHXA2 - Sitka Harbor, AK",57.055,-135.349
805,SIXA2,"Station SIXA2 - Ship Island, AK",55.616,-132.203
806,SKXA2,"Station SKXA2 - Skagway MXAK, AK",59.448,-135.326
807,SLXA2,"Station SLXA2 - Salmon Landing, AK",55.34,-131.644
808,SPXA2,"Station SPXA2 - Ship Island, AK",55.616,-132.203
809,STXA2,"Station STXA2 - Sitka AML, AK",57.116,-135.391
810,SXXA2,"Station SXXA2 - Saxman Landing, AK",55.315,-131.596
811,TKEA2,"Station TKEA2 - Tenakee Springs, AK",57.779,-135.219
812,TPXA2,"Station TPXA2 - Tree Point, AK",54.802,-130.934
813,WCXA2,"Station WCXA2 - Ward Cove, AK",55.402,-131.729
814,FGBL1,Station FGBL1 - High Island 334,28.118,-93.67
815,46044,Station 46044,36.7,-122.378
816,46091,Station 46091 - MBM0,36.835,-121.899
817,46092,Station 46092 - MBM1,36.751,-122.029
818,46093,Station 46093 - MBM2,36.69,-122.41
819,62090,Station 62090 - M1 - 50 NM West of Aran Islands,53.127,-11.2
820,62091,Station 62091 - M2 - 20 NM East of Lambay,53.469,-5.418
821,62092,Station 62092 - M3 - 30 NM Southwest of Mizen Head,51.13,-10.33
822,62093,Station 62093 - M4 - Donegal Bay,55,-10
823,62094,Station 62094 - M5 - South East,51.41,-6.42
824,62095,Station 62095 - M6 - West Coast,53.04,-15.53
825,41096,Station 41096 - North of Guadeloupe,16.533,-61.404
826,41097,"Station 41097 - Fort-de-France, Martinique",14.48,-61.096
827,41098,Station 41098 - North of Martinique,14.894,-61.113
828,41100,Station 41100 - East of Guadeloupe,15.9,-57.883
829,41101,Station 41101 - East of Martinique,14.6,-56.201
830,41300,Station 41300 - West Indies,15.85,-57.467
831,61001,Station 61001 - Nice Buoy,43.4,7.8
832,61002,Station 61002 - Lion Buoy,42.102,4.703
833,62052,Station 62052,48.5,-5.6
834,62027,"Station 62027 - Jersey Buoy, English Channel - 5 nm south of Jersey, UK",49.082,-2.218
835,45023,"Station 45023 - North Entry Buoy, North Keweenaw Peninsula, MI",47.27,-88.607
836,45025,"Station 45025 - South Entry Buoy, South Keweenaw Peninsula, MI",46.969,-88.398
837,45175,"Station 45175 - Mackinac Straits West, Mackinaw City, MI",45.825,-84.772
838,45194,"Station 45194 - McGulpin Point North, MI (253)",45.804,-84.792
839,GOM01,Station GOM01 - Mississippi State University Wave Glider - GOM01,24.899,-83.868
840,MSG10,Station MSG10 - Mississippi State University Wave Glider - MSG10,28.184,-83.956
841,MSG12,Station MSG12 - Mississippi State University Wave Glider - MSG12,26.006,-83.991
842,MSG14,Station MSG14 - Mississippi State University Wave Glider - MSG14,27.487,-83.987
843,MLSC1,"Station MLSC1 - Moss Landing, South Harbor, CA",36.802,-121.791
844,44022,Station 44022 - Execution Rocks,40.883,-73.728
845,44039,Station 44039 - Central Long Island Sound,41.138,-72.655
846,44040,Station 44040 - Western Long Island Sound,40.956,-73.58
847,44060,Station 44060 - Eastern Long Island Sound,41.263,-72.067
848,LDLC3,"Station LDLC3 - New London Ledge Light, New London Harbor, CT",41.306,-72.077
849,23401,"Station 23401 - BAY OF BENGAL - 600 NM WNW of Phuket, Thailand",8.86,88.55
850,23461,"Station 23461 - ANDAMAN SEA - 180 NM NW of Phuket, Thailand",9.541,95.668
851,ACFS1,"Station ACFS1 - Grove Plantation, ACE Basin Reserve, SC",32.664,-80.413
852,ACQS1,"Station ACQS1 - St. Pierre, ACE Basin Reserve, SC",32.523,-80.357
853,ACXS1,"Station ACXS1 - Bennett's Point, ACE Basin Reserve, SC",32.559,-80.454
854,ANMN6,"Station ANMN6 - Field Station, Hudson River Reserve, NY",42.018,-73.917
855,ANRN6,"Station ANRN6 - Tivoli South Bay, Hudson River Reserve, NY",42.027,-73.926
856,APQF1,"Station APQF1 - East Bay Bottom, Apalachicola Reserve, FL",29.786,-84.875
857,APXA2,"Station APXA2 - Anchor Point, Kachemak Bay Reserve, AK",59.77,-151.868
858,APXF1,"Station APXF1 - East Bay, Apalachicola Reserve, FL",29.769,-84.881
859,BGXN3,"Station BGXN3 - Greenland, Great Bay Reserve, NH",43.059,-70.83
860,BILW3,"Station BILW3 - Barker's Island, Lake Superior Reserve, WI",46.722,-92.064
861,BRIM2,"Station BRIM2 - Railroad, Chesapeake Bay Reserve, MD",38.781,-76.714
862,BSLM2,"Station BSLM2 - Jug Bay, Chesapeake Bay Reserve, MD",38.781,-76.708
863,BVQW1,"Station BVQW1 - Bayview Channel - Padilla Bay, WA",48.496,-122.501
864,CHNO3,"Station CHNO3 - South Slough Reserve, OR",43.345,-124.329
865,CHQO3,"Station CHQO3 - Winchester Arm - South Slough, OR",43.282,-124.32
866,CVQV2,"Station CVQV2 - Sweethall Pier, Chesapeake Bay Reserve, VA",37.571,-76.884
867,CWQO3,"Station CWQO3 - Charleston Bridge, South Slough Reserve, OR",43.338,-124.321
868,CWQT2,"Station CWQT2 - Copano Bay East, Mission-Aransas Reserve, TX",28.132,-97.034
869,DBQS1,"Station DBQS1 - Debidue Creek - North Inlet - Winyah Bay, SC",33.36,-79.167
870,DEQD1,"Station DEQD1 - Lebanon Landing, Delaware Reserve, DE",39.114,-75.499
871,DRSD1,"Station DRSD1 - Saint Jones River, Delaware Reserve, DE",39.089,-75.437
872,EAZC1,"Station EAZC1 - Azevedo Pond, Elkhorn Slough Reserve, CA",36.846,-121.754
873,EHSC1,"Station EHSC1 - North Marsh, Elkhorn Slough Reserve, CA",36.835,-121.738
874,ELQC1,"Station ELQC1 - South Marsh, Elkhorn Slough Reserve, CA",36.818,-121.739
875,ELXC1,"Station ELXC1 - Caspian Weather Station, Elkhorn Slough Reserve, CA",36.815,-121.738
876,EVMC1,"Station EVMC1 - Vierra Mouth, Elkhorn Slough Reserve, CA",36.811,-121.779
877,FFFC1,Station FFFC1 - First Mallard,38.195,-122.033
878,GBHM6,"Station GBHM6 - Bayou Heron, Grand Bay Reserve, MS",30.418,-88.405
879,GBQN3,"Station GBQN3 - Oyster River, Great Bay Reserve, NH",43.134,-70.911
880,GBRM6,"Station GBRM6 - Grand Bay NERR, Mississippi Sound, MS (NOS 8740166)",30.413,-88.403
881,GDQM6,"Station GDQM6 - Bangs Lake, Grand Bay Reserve, MS",30.357,-88.463
882,GDWV2,"Station GDWV2 - Goodwin Island, Chesapeake Bay Reserve, VA",37.216,-76.393
883,GDXM6,"Station GDXM6 - Crooked Bayou, Grand Bay Reserve, MS",30.359,-88.42
884,GGGC1,Station GGGC1 - Gallinas Creek,38.016,-122.509
885,GTQF1,"Station GTQF1 - Pellicer Creek, Guan Tolomato Matanzas Reserve, FL",29.667,-81.257
886,GTXF1,"Station GTXF1 - Pellicer Creek, Guana Tolomato Matanzas Reserve, FL",29.658,-81.233
887,HBMN6,"Station HBMN6 - Bear Mountain, Hudson River Reserve, NY",41.314,-73.985
888,HMRA2,"Station HMRA2 - Homer, Kachemak Bay Reserve, AK",59.601,-151.41
889,HUQN6,"Station HUQN6 - Tivoli North, Hudson River Reserve, NY",42.036,-73.925
890,JCQN4,"Station JCQN4 - Chestnut Neck, Jacques Cousteau Reserve, NJ",39.548,-74.461
891,JCRN4,"Station JCRN4 - Nacote Creek, Jacques Cousteau Reserve, NJ",39.535,-74.464
892,JCTN4,"Station JCTN4 - Buoy 126, Jacques Cousteau Reserve, NJ",39.508,-74.338
893,JOBP4,"Station JOBP4 - Station 9, Jobos Bay Reserve, PR",17.944,-66.238
894,JOQP4,"Station JOQP4 - Station 20, Jobos Bay Reserve, PR",17.93,-66.211
895,JOXP4,"Station JOXP4 - Jobos Bay Weather, Jobos Bay Reserve, PR",17.956,-66.223
896,KCHA2,"Station KCHA2 - Homer Dolphin Deep, Kachemak Bay Reserve, AK",59.602,-151.409
897,LTQM2,"Station LTQM2 - Otter Point Creek, Chesapeake Bay Reserve, MD",39.451,-76.275
898,MAQT2,"Station MAQT2 - Aransas Bay, Mission-Aransas Reserve, TX",27.98,-97.029
899,MAXT2,"Station MAXT2 - Copano East, Mission-Aransas Reserve, TX",28.132,-97.034
900,MIST2,"Station MIST2 - Ship Channel, Mission-Aransas Reserve, TX",27.838,-97.05
901,MQMT2,"Station MQMT2 - Mesquite Bay, Mission-Aransas Reserve, TX",28.138,-96.829
902,MWQT2,"Station MWQT2 - Ship Channel, Mission-Aransas Reserve, TX",27.838,-97.05
903,NAQR1,"Station NAQR1 - T-Wharf Bottom, Narragansett Bay Reserve, RI",41.578,-71.321
904,NAXR1,"Station NAXR1 - Potters Cove, Narragansett Bay Reserve, RI",41.637,-71.339
905,NIQS1,"Station NIQS1 - Oyster Landing, North Inlet-Winyah Bay Reserve, SC",33.349,-79.189
906,NIWS1,"Station NIWS1 - Oyster Landing, North Inlet-Winyah Bay Reserve, SC",33.349,-79.189
907,NOQN7,"Station NOQN7 - Research Creek, North Carolina Reserve, NC",34.156,-77.85
908,NOXN7,"Station NOXN7 - Research Creek, North Carolina Reserve, NC",34.155,-77.851
909,NPQN6,"Station NPQN6 - Norrie Point, Hudson River Reserve, NY",41.832,-73.942
910,NPXN6,"Station NPXN6 - Norrie Point, Hudson River Reserve, NY",41.831,-73.942
911,OWDO1,"Station OWDO1 - Darrow Road, Old Woman Creek Reserve, OH",41.365,-82.505
912,OWQO1,"Station OWQO1 - Lower Estuary, Old Woman Creek Reserve, OH",41.382,-82.514
913,OWSO1,"Station OWSO1 - State Road 6, Old Woman Creek Reserve, OH",41.383,-82.514
914,OWXO1,"Station OWXO1 - Old Woman Creek, Old Woman Creek Reserve, OH",41.378,-82.508
915,PBFW1,"Station PBFW1 - Padilla Bay Farm, Padilla Bay Reserve, WA",48.464,-122.469
916,PBLW1,"Station PBLW1 - Ploeg Channel, Padilla Bay Reserve, WA",48.556,-122.53
917,PKBW3,"Station PKBW3 - Pokegama Bay, Lake Superior Reserve, WI",46.672,-92.136
918,RKQF1,"Station RKQF1 - Lower Henderson Creek, Rookery Bay Reserve, FL",26.027,-81.734
919,RKXF1,"Station RKXF1 - Upper Henderson Creek, Rookery Bay Reserve, FL",26.05,-81.701
920,RYEC1,Station RYEC1 - Second Mallard,38.184,-122.014
921,SAQG1,"Station SAQG1 - Lower Duplin, Sapelo Island Reserve, GA",31.418,-81.296
922,SAXG1,"Station SAXG1 - Marsh Island, Sapelo Island Reserve, GA",31.418,-81.296
923,SCLD1,"Station SCLD1 - Scotton Landing, Delaware Reserve, DE",39.085,-75.461
924,SCQC1,"Station SCQC1 - China Camp, San Francisco Bay Reserve, CA",38.001,-122.46
925,SCQN6,"Station SCQN6 - Stony Creek, Hudson River Reserve, NY",42.046,-73.911
926,SEQA2,"Station SEQA2 - Seldovia Deep, Katchemak Bay Reserve, AK",59.441,-151.721
927,SFXC1,"Station SFXC1 - Rush Ranch, San Francisco Bay Reserve, CA",38.2,-122.026
928,SKQN6,"Station SKQN6 - Saw Kill, Hudson River Reserve, NY",42.017,-73.915
929,SLOO3,"Station SLOO3 - Elliot Creek - South Slough Reserve, OR",43.296,-124.311
930,SNTO3,"Station SNTO3 - Tom's Creek, South Slough Reserve, OR",43.279,-124.318
931,SOQO3,"Station SOQO3 - Valino Island, South Slough Reserve, OR",43.317,-124.322
932,TCSV2,"Station TCSV2 - Taskinas Creek, Chesapeake Bay Reserve, VA",37.415,-76.714
933,TIQC1,"Station TIQC1 - Oneonta Slough, Tijuana River Reserve, CA",32.568,-117.131
934,TIXC1,"Station TIXC1 - Tidal Linkage, Tijuana River Reserve, CA",32.575,-117.127
935,TKPN6,"Station TKPN6 - Turkey Point Hudson River NERRS, NY (NOS 8518962)",42.014,-73.939
936,WAQM3,"Station WAQM3 - Menauhant, Waquoit Bay Reserve, MA",41.552,-70.549
937,WAXM3,"Station WAXM3 - Carriage House, Waquoit Bay Reserve, MA",41.582,-70.525
938,WBYA1,"Station WBYA1 - 8732828 - Weeks Bay, Mobile Bay, AL",30.417,-87.825
939,WEBM1,"Station WEBM1 - Webhannett River Inlet, Wells Reserve, ME",43.32,-70.563
940,WELM1,"Station WELM1 - 8419317 - Wells, ME",43.32,-70.563
941,WEQM1,"Station WEQM1 - Skinner Mill, Wells Reserve, ME",43.345,-70.549
942,WEXM1,"Station WEXM1 - Laudholm Farm, Wells Reserve, ME",43.337,-70.549
943,WKQA1,"Station WKQA1 - Fish River, Weeks Bay Reserve, AL",30.417,-87.823
944,WKXA1,"Station WKXA1 - Safe Harbor Met Station, Weeks Bay Reserve, AL",30.421,-87.828
945,WYBS1,"Station WYBS1 - Winyah Bay Bottom, North Inlet-Winyah Bay Reserve, SC",33.309,-79.289
946,WYSS1,"Station WYSS1 - Winyah Bay Surface, North Inlet-Winyah Bay Reserve, SC",33.309,-79.289
947,YRSV2,"Station YRSV2 - Taskinas Creek, Chesapeake Bay Reserve, VA",37.414,-76.712
948,ZBQN7,"Station ZBQN7 - Zeke's Basin, North Carolina",33.955,-77.935
949,23218,Station 23218 - Bay of Bengal IN4,10.165,88.5
950,23220,Station 23220 - Bay of Bengal,14.433,89.333
951,23223,Station 23223 - Bay of Bengal,17.333,89.483
952,23225,Station 23225,18.63,67.18
953,23226,Station 23226 - Arabian Sea,20.2,67.333
954,LPWA2,"Station LPWA2 - Little Port Walter, AK",56.388,-134.637
955,NBBA3,Station NBBA3 - Lake Mead - North Boulder Basin,36.087,-114.728
956,NLMA3,Station NLMA3 - Lake Mohave - North,35.458,-114.666
957,SBBN2,Station SBBN2 - Lake Mead - South Boulder Basin,36.05,-114.748
958,SLMN2,Station SLMN2 - Lake Mohave - South,35.389,-114.621
959,VBBA3,Station VBBA3 - Lake Mead - Virgin Basin,36.132,-114.412
960,45183,Station 45183 - Sleeping Bear Dunes,44.982,-85.831
961,46260,"Station 46260 - Lakeside, OR (231)",43.586,-124.29
962,46261,"Station 46261 - Reedsport, OR (232)",43.76,-124.225
963,46263,"Station 46263 - Fort Bragg South, CA (235)",39.37,-123.912
964,46264,"Station 46264 - Kodiak, AK (236)",57.479,-151.695
965,SECG1,Station SECG1 - U.S. Navy Tower R4 GA,30.8,-80.316
966,AGXC1,"Station AGXC1 - 9410647 - Angels Gate, CA",33.716,-118.246
967,BAXC1,Station BAXC1 - 9410691 - Los Angeles Badger Avenue Bridge,33.766,-118.24
968,BDRN4,"Station BDRN4 - 8539094 - Burlington, Delaware River, NJ",40.082,-74.87
969,BDSP1,"Station BDSP1 - 8546252 - Bridesburg, PA",39.98,-75.079
970,BGNN6,"Station BGNN6 - 8519483 - Bergen Point West Reach, NY",40.639,-74.146
971,BKBF1,"Station BKBF1 - 8720357 - I-295 Buckman Bridge, St Johns River, FL",30.192,-81.692
972,BLIF1,"Station BLIF1 - 8720233 - Blount Island Command, St Johns River, FL",30.393,-81.523
973,BLTM3,"Station BLTM3 - 8447387 - Borden Flats Light at Fall River, MA",41.704,-71.174
974,BRND1,"Station BRND1 - 8555889 - Brandywine Shoal Light, DE",38.987,-75.113
975,CHCM2,"Station CHCM2 - 8573927 - Chesapeake City, MD",39.527,-75.81
976,CHYV2,"Station CHYV2 - 8638999 - Cape Henry, VA",36.926,-76.007
977,COVM2,"Station COVM2 - 8577018 - Cove Point LNG Pier, MD",38.402,-76.385
978,CPMW1,"Station CPMW1 - 9449419 - Cherry Point South Dock Met, WA",48.86,-122.756
979,CPNW1,Station CPNW1 - 9449427 - Cherry Point North Dock Met,48.863,-122.758
980,CPTR1,"Station CPTR1 - 8452944 - Conimicut Light, RI",41.717,-71.345
981,CPVM2,"Station CPVM2 - 8575437 - Chesapeake Bay Bridge Visibility, MD",38.995,-76.388
982,CRYV2,"Station CRYV2 - 8638595 - South Craney Island, VA",36.888,-76.338
983,DELD1,"Station DELD1 - 8551762 - Delaware City, DE",39.582,-75.589
984,DMSF1,"Station DMSF1 - 8720219 - Dames Point, FL",30.387,-81.559
985,DOMV2,"Station DOMV2 - 8638511 - Dominion Terminal Associates, VA",36.962,-76.424
986,DPXC1,"Station DPXC1 - 9415141 - Davis Point, San Pablo Bay, CA",38.056,-122.264
987,EBEF1,"Station EBEF1 - 8726674 - East Bay, FL",27.923,-82.421
988,EINL1,"Station EINL1 - 8764314 - North of Eugene Island, LA",29.373,-91.384
989,FMOA1,"Station FMOA1 - 8734673 - Fort Morgan, AL",30.228,-88.024
990,FRVM3,"Station FRVM3 - 8447386 - Fall River, MA",41.704,-71.164
991,FRXM3,"Station FRXM3 - 8447412 - Fall River Visibility, MA",41.696,-71.18
992,FSKM2,"Station FSKM2 - 8574728 - Francis Scott Key Bridge, MD",39.219,-76.528
993,FSNM2,"Station FSNM2 - 8574729 - Francis Scott Key Bridge NE Tower, MD",39.219,-76.525
994,GCTF1,"Station GCTF1 - 8726524 - Gadsden Cut, Tampa Bay, FL",27.774,-82.517
995,HIVT2,Station HIVT2 - Harbor Island Visibility,27.844,-97.07
996,LNDC1,"Station LNDC1 - 9414763 - Oakland Berth 67, CA",37.795,-122.281
997,LTJF1,"Station LTJF1 - 8720228 - Little Jetties, St. Johns River, FL",30.379,-81.446
998,MBPA1,"Station MBPA1 - 8736163 - Middle Bay Port, Mobile Bay, AL",30.527,-88.086
999,MCGA1,"Station MCGA1 - 8736897 - Coast Guard Sector Mobile, AL",30.649,-88.058
1000,MHBT2,"Station MHBT2 - 8775283 - MODA, TX",27.828,-97.201
1001,MHRN6,"Station MHRN6 - 8519532 - Mariners Harbor, NY",40.641,-74.162
1002,MNPV2,"Station MNPV2 - 8639348 - Money Point, VA",36.778,-76.302
1003,MRCP1,"Station MRCP1 - 8540433 - Marcus Hook, PA",39.809,-75.415
1004,MTBF1,"Station MTBF1 - 8726412 - Middle Tampa Bay, FL",27.661,-82.594
1005,MZXC1,"Station MZXC1 - 9415102 - Martinez-Amorco Pier, CA",38.035,-122.125
1006,NBLP1,"Station NBLP1 - 8548989 - Newbold, PA",40.137,-74.752
1007,NFDF1,"Station NFDF1 - 8720215 - Navy Fuel Depot, St Johns River, FL",30.4,-81.627
1008,NWHC3,"Station NWHC3 - 8465705 - New Haven, CT",41.283,-72.908
1009,OBXC1,"Station OBXC1 - 9414797 - Oakland Berth 38, CA",37.804,-122.341
1010,OKXC1,"Station OKXC1 - 9414776 - Oakland Berth 34, CA",37.811,-122.333
1011,OMHC1,"Station OMHC1 - 9414769 - Oakland Middle Harbor Met, CA",37.801,-122.33
1012,OPTF1,"Station OPTF1 - 8726607 - Old Port Tampa, FL",27.858,-82.553
1013,PEGF1,"Station PEGF1 - 8722956 - Port Everglades, FL",26.086,-80.116
1014,PFDC1,"Station PFDC1 - 9410666 - Los Angeles Pier 400, CA",33.735,-118.241
1015,PFXC1,"Station PFXC1 - 9410670 - Los Angeles Pier F, CA",33.747,-118.215
1016,PILL1,"Station PILL1 - 8760721 - Pilottown, LA",29.179,-89.259
1017,PMAF1,"Station PMAF1 - 8726384 - Port Manatee, FL",27.638,-82.562
1018,PPTM2,"Station PPTM2 - 8578240 - Piney Point, MD",38.134,-76.533
1019,PPXC1,"Station PPXC1 - 9414847 - Point Potrero, Richmond, CA",37.906,-122.365
1020,PRJC1,"Station PRJC1 - 9410665 - Los Angeles Pier J, CA",33.733,-118.186
1021,PRUR1,"Station PRUR1 - 8452314 - Sandy Point, Prudence Island, RI",41.605,-71.304
1022,PSBC1,"Station PSBC1 - 9415115 - Pittsburg (Suisun Bay), CA",38.04,-121.887
1023,PSXC1,Station PSXC1 - 9410692 - Los Angeles Pier S,33.768,-118.226
1024,PTBM6,"Station PTBM6 - 8741003 - Petit Bois Island, Port of Pascagoula, MS",30.213,-88.505
1025,PTCR1,"Station PTCR1 - 8452951 - Potter Cove, Prudence Island, RI",41.638,-71.34
1026,PTOA1,"Station PTOA1 - 8737005 - Pinto Island, AL",30.671,-88.031
1027,PVDR1,"Station PVDR1 - 8453662 - Providence Visibility, RI",41.786,-71.383
1028,PXAC1,"Station PXAC1 - 9410690 - Los Angeles Berth 161, CA",33.764,-118.265
1029,PXOC1,"Station PXOC1 - 9414311 - San Francisco Pier 1, CA",37.798,-122.393
1030,PXSC1,"Station PXSC1 - 9414296 - Pier 17, San Francisco Bay, CA",37.803,-122.397
1031,QPTR1,"Station QPTR1 - 8454049 - Quonset Point, RI",41.586,-71.407
1032,RCMC1,"Station RCMC1 - 9414863 - Richmond, CA",37.923,-122.41
1033,ROBN4,"Station ROBN4 - 8530973 - Robbins Reef, NJ",40.657,-74.065
1034,RPLV2,"Station RPLV2 - 8632837 - Rappahannock Light, VA",37.538,-76.014
1035,RTYC1,"Station RTYC1 - 9414523 - Redwood City, CA",37.507,-122.212
1036,SJSN4,"Station SJSN4 - 8537121 - Ship John Shoal, NJ",39.305,-75.377
1037,SKCF1,"Station SKCF1 - 8726671 - Sparkman Channel Entrance, FL",27.921,-82.445
1038,SWPM4,"Station SWPM4 - 9076070 - S.W. Pier, MI",46.501,-84.372
1039,TCBM2,"Station TCBM2 - 8573364 - Tolchester Beach, MD",39.213,-76.244
1040,TCMW1,"Station TCMW1 - 9446482 - Tacoma Met, WA",47.276,-122.418
1041,TCNW1,"Station TCNW1 - 9446484 - Tacoma, WA",47.267,-122.413
1042,TLVT2,"Station TLVT2 - 8775285 - Tule Lake Visibility, TX",27.819,-97.454
1043,TPAF1,"Station TPAF1 - 8726694 - TPA Cruise Terminal 2, Tampa, FL",27.933,-82.433
1044,TSHF1,"Station TSHF1 - 8726679 - East Bay Causeway, FL",27.929,-82.426
1045,TXVT2,"Station TXVT2 - 8775302 - TX State Aquarium Visibility, TX",27.813,-97.389
1046,UPBC1,"Station UPBC1 - 9415118 - Union Pacific Rail Road Bridge, Martinez, CA",38.038,-122.121
1047,UTVT2,"Station UTVT2 - UTMSI Visibility, TX 8775236",27.838,-97.052
